DateTime;Resolution code;Quality status;Net regulation volume;Strategic reserve price;Marginal incremental price;IGCC+;aFRR+;Bids+;mFRR Standard Price;mFRR Flex Price;Inter-TSO import;Marginal decremental price;IGCC-;aFRR-;Bids-;Inter-TSO export
2022-09-26T09:15:00+02:00;PT15M;Validated;-88.045;;245.68;245.68;;;;;;109.73;109.73;109.73;;
2022-09-26T09:00:00+02:00;PT15M;Validated;-106.484;;245.68;245.68;245.68;;;;;98.64;98.64;98.64;;
2022-09-26T08:45:00+02:00;PT15M;Validated;-62.52;;259.14;259.14;259.14;;;;;113.17;113.17;113.17;;
2022-09-26T08:30:00+02:00;PT15M;Validated;-118.207;;245.68;245.68;;;;;;102.46;102.46;102.46;;
2022-09-26T08:15:00+02:00;PT15M;Validated;-17.511;;256.06;256.06;256.06;;;;;129.21;129.21;129.21;;
2022-09-26T08:00:00+02:00;PT15M;Validated;-59.082;;304.79;304.79;304.79;;;;;112.44;112.44;112.44;145.46;
2022-09-26T07:45:00+02:00;PT15M;Validated;-148.485;;;196.23;;;;;;92.95;92.95;92.95;;
2022-09-26T07:30:00+02:00;PT15M;Validated;-23.058;;197.21;197.21;197.21;;;;;113.67;113.67;113.67;;
2022-09-26T07:15:00+02:00;PT15M;Validated;32.641;;230.29;230.29;230.29;;;;;132.0;132.0;132.0;;
2022-09-26T07:00:00+02:00;PT15M;Validated;79.689;;233.66;233.66;233.66;;;;;99.2;99.2;99.2;;
2022-09-26T06:45:00+02:00;PT15M;Validated;-6.813;;272.14;272.14;272.14;;;;;-0.64;-0.64;-0.64;;
2022-09-26T06:30:00+02:00;PT15M;Validated;-58.328;;247.57;247.57;247.57;;;;;55.88;55.88;55.88;;
2022-09-26T06:15:00+02:00;PT15M;Validated;21.821;;189.83;189.83;189.83;;;;;70.0;70.0;70.0;;
2022-09-26T06:00:00+02:00;PT15M;Validated;-36.971;;186.85;186.85;186.85;;;;;70.0;70.0;70.0;135.3;
2022-09-26T05:45:00+02:00;PT15M;Validated;-266.431;;187.23;187.23;187.23;;;;;-163.0;69.56;69.56;-163.0;
2022-09-26T05:30:00+02:00;PT15M;Validated;-305.351;;186.44;186.44;186.44;;;;;-163.0;70.0;70.0;-163.0;
2022-09-26T05:15:00+02:00;PT15M;Validated;-314.596;;186.44;186.44;186.44;;;;;-163.0;70.0;70.0;-163.0;
2022-09-26T05:00:00+02:00;PT15M;Validated;-338.986;;186.44;186.44;186.44;;;;;-163.0;57.0;57.0;-163.0;
2022-09-26T04:45:00+02:00;PT15M;Validated;-322.527;;186.83;186.83;186.83;;;;;-163.0;65.78;65.78;-163.0;
2022-09-26T04:30:00+02:00;PT15M;Validated;-368.848;;;186.44;;;;;;-163.0;54.46;54.46;-163.0;
2022-09-26T04:15:00+02:00;PT15M;Validated;-359.362;;186.44;186.44;;;;;;-163.0;54.68;54.68;-163.0;
2022-09-26T04:00:00+02:00;PT15M;Validated;-266.324;;;186.44;;;;;;-97.0;33.47;33.47;-97.0;
2022-09-26T03:45:00+02:00;PT15M;Validated;-208.641;;186.44;186.44;186.44;;;;;-97.0;64.03;64.03;-97.0;
2022-09-26T03:30:00+02:00;PT15M;Validated;-189.604;;186.44;186.44;;;;;;-97.0;69.45;69.45;-97.0;
2022-09-26T03:15:00+02:00;PT15M;Validated;-176.118;;186.44;186.44;186.44;;;;;-97.0;61.85;61.85;-97.0;
2022-09-26T03:00:00+02:00;PT15M;Validated;-63.875;;254.18;254.18;254.18;;;;;-97.0;-24.69;-24.69;-97.0;
2022-09-26T02:45:00+02:00;PT15M;Validated;-456.471;;260.6;260.6;260.6;;;;;-168.0;-61.06;-61.06;-168.0;
2022-09-26T02:30:00+02:00;PT15M;Validated;-208.491;;;186.44;;;;;;-97.0;-45.81;-45.81;-97.0;
2022-09-26T02:15:00+02:00;PT15M;Validated;-110.899;;;186.44;;;;;;52.47;52.47;52.47;;
2022-09-26T02:00:00+02:00;PT15M;Validated;-34.163;;265.53;265.53;265.53;;;;;39.0;39.0;39.0;;
2022-09-26T01:45:00+02:00;PT15M;Validated;-289.696;;254.86;254.86;254.86;;;;;-163.0;56.19;56.19;-163.0;
2022-09-26T01:30:00+02:00;PT15M;Validated;-439.158;;288.26;288.26;288.26;;;;;-168.0;-2.34;-2.34;-168.0;
2022-09-26T01:15:00+02:00;PT15M;Validated;-337.42;;186.44;186.44;186.44;;;;;20.71;20.71;20.71;;
2022-09-26T01:00:00+02:00;PT15M;Validated;-120.897;;247.74;247.74;247.74;;;;;-127.71;-127.71;-127.71;;
2022-09-26T00:45:00+02:00;PT15M;Validated;-102.369;;178.16;178.16;;;;;;-38.76;-38.76;-38.76;;
2022-09-26T00:30:00+02:00;PT15M;Validated;-161.93;;178.16;178.16;178.16;;;;;70.0;70.0;70.0;111.1;
2022-09-26T00:15:00+02:00;PT15M;Validated;-297.15;;292.49;292.49;292.49;;;;;70.0;70.0;70.0;111.1;
2022-09-26T00:00:00+02:00;PT15M;Validated;-356.041;;292.6;292.6;292.6;;;;;-21.68;-21.68;-21.68;111.1;
2022-09-25T23:45:00+02:00;PT15M;Validated;-212.914;;;243.77;;;;;;111.23;111.23;111.23;;
2022-09-25T23:30:00+02:00;PT15M;Validated;-149.416;;243.77;243.77;243.77;;;;;154.89;154.89;154.89;;
2022-09-25T23:15:00+02:00;PT15M;Validated;-75.255;;294.43;294.43;294.43;;;;;149.41;149.41;149.41;;
2022-09-25T23:00:00+02:00;PT15M;Validated;-25.033;;337.19;337.19;337.19;;;;;139.4;139.4;139.4;;
2022-09-25T22:45:00+02:00;PT15M;Validated;-137.439;;599.0;348.17;;599.0;420.0;;;121.59;121.59;121.59;;
2022-09-25T22:30:00+02:00;PT15M;Validated;156.089;;529.82;365.52;365.52;529.82;529.82;;;151.31;151.31;151.31;;
2022-09-25T22:15:00+02:00;PT15M;Validated;111.358;;377.48;377.48;377.48;;;;;161.47;161.47;161.47;;
2022-09-25T22:00:00+02:00;PT15M;Validated;-9.193;;371.82;371.82;371.82;;;;;127.27;127.27;127.27;;
2022-09-25T21:45:00+02:00;PT15M;Validated;-190.171;;369.97;369.97;369.97;;;;;126.12;126.12;126.12;;
2022-09-25T21:30:00+02:00;PT15M;Validated;-0.943;;370.4;370.4;370.4;;;;;151.8;151.8;151.8;;
2022-09-25T21:15:00+02:00;PT15M;Validated;13.017;;379.49;379.49;379.49;;;;;162.06;162.06;162.06;;
2022-09-25T21:00:00+02:00;PT15M;Validated;99.392;;399.25;399.25;399.25;;;;;160.3;160.3;160.3;;
2022-09-25T20:45:00+02:00;PT15M;Validated;-83.875;;393.99;393.99;393.99;;;;;146.78;146.78;146.78;;
2022-09-25T20:30:00+02:00;PT15M;Validated;16.657;;393.99;393.99;393.99;;;;;164.1;164.1;164.1;;
2022-09-25T20:15:00+02:00;PT15M;Validated;-18.782;;398.61;398.61;398.61;;;;;165.15;165.15;165.15;;
2022-09-25T20:00:00+02:00;PT15M;Validated;-169.07;;599.0;393.99;393.99;599.0;433.0;;;164.72;164.72;164.72;;
2022-09-25T19:45:00+02:00;PT15M;Validated;49.719;;599.0;438.71;438.71;599.0;453.0;;;162.55;162.55;162.55;;
2022-09-25T19:30:00+02:00;PT15M;Validated;173.837;;453.0;442.4;442.4;453.0;453.0;;;165.3;165.3;;;
2022-09-25T19:15:00+02:00;PT15M;Validated;92.372;;453.0;437.84;437.84;453.0;453.0;;;164.02;164.02;164.02;;
2022-09-25T19:00:00+02:00;PT15M;Validated;30.055;;453.0;436.44;436.44;453.0;453.0;;;137.79;137.79;137.79;;
2022-09-25T18:45:00+02:00;PT15M;Validated;252.069;;699.0;411.52;411.52;699.0;670.0;;;;165.3;;;
2022-09-25T18:30:00+02:00;PT15M;Validated;229.887;;699.0;409.02;409.02;699.0;670.0;;;;165.3;;;
2022-09-25T18:15:00+02:00;PT15M;Validated;210.692;;599.0;406.58;406.58;599.0;535.52;;;;165.3;;;
2022-09-25T18:00:00+02:00;PT15M;Validated;161.437;;410.96;410.96;410.96;;;;;160.6;160.6;160.6;;
2022-09-25T17:45:00+02:00;PT15M;Validated;150.222;;357.11;357.11;357.11;;;;;;165.3;;;
2022-09-25T17:30:00+02:00;PT15M;Validated;172.015;;353.76;353.76;353.76;;;;;;165.3;;;
2022-09-25T17:15:00+02:00;PT15M;Validated;126.159;;343.98;343.98;343.98;;;;;161.94;161.94;161.94;;
2022-09-25T17:00:00+02:00;PT15M;Validated;142.119;;350.11;350.11;350.11;;;;;161.33;161.33;161.33;;
2022-09-25T16:45:00+02:00;PT15M;Validated;36.865;;253.75;253.75;253.75;;;;;160.3;160.3;;;
2022-09-25T16:30:00+02:00;PT15M;Validated;-71.118;;219.71;219.71;219.71;;;;;150.98;150.98;150.98;;
2022-09-25T16:15:00+02:00;PT15M;Validated;27.831;;244.75;244.75;244.75;;;;;160.3;160.3;160.3;;
2022-09-25T16:00:00+02:00;PT15M;Validated;-95.406;;262.72;262.72;262.72;;;;;126.99;126.99;126.99;;
2022-09-25T15:45:00+02:00;PT15M;Validated;115.318;;299.43;299.43;299.43;;;;;165.3;165.3;;;
2022-09-25T15:30:00+02:00;PT15M;Validated;86.881;;292.6;292.6;292.6;;;;;117.68;117.68;117.68;;
2022-09-25T15:15:00+02:00;PT15M;Validated;-33.172;;296.11;296.11;296.11;;;;;101.5;101.5;101.5;;
2022-09-25T15:00:00+02:00;PT15M;Validated;11.874;;281.95;281.95;281.95;;;;;98.58;98.58;98.58;;
2022-09-25T14:45:00+02:00;PT15M;Validated;83.351;;261.94;261.94;261.94;;;;;102.6;102.6;102.6;;
2022-09-25T14:30:00+02:00;PT15M;Validated;113.793;;296.88;296.88;296.88;;;;;102.6;102.6;;;
2022-09-25T14:15:00+02:00;PT15M;Validated;117.412;;284.46;284.46;284.46;;;;;102.6;102.6;102.6;;
2022-09-25T14:00:00+02:00;PT15M;Validated;5.477;;286.05;286.05;286.05;;;;;90.55;90.55;90.55;;
2022-09-25T13:45:00+02:00;PT15M;Validated;89.848;;411.12;224.55;;411.12;;;;98.69;98.69;98.69;;
2022-09-25T13:30:00+02:00;PT15M;Validated;316.513;;420.0;275.38;275.38;411.12;420.0;;;107.94;107.94;107.94;;
2022-09-25T13:15:00+02:00;PT15M;Validated;328.75;;306.67;306.67;306.67;;;;;;165.3;;;
2022-09-25T13:00:00+02:00;PT15M;Validated;233.842;;288.11;288.11;288.11;;;;;;165.3;;;
2022-09-25T12:45:00+02:00;PT15M;Validated;-59.796;;221.12;221.12;221.12;;;;;164.41;164.41;164.41;165.09;
2022-09-25T12:30:00+02:00;PT15M;Validated;-101.524;;219.55;219.55;219.55;;;;;117.31;117.31;117.31;;
2022-09-25T12:15:00+02:00;PT15M;Validated;-172.925;;219.55;219.55;219.55;;;;;128.16;128.16;128.16;;
2022-09-25T12:00:00+02:00;PT15M;Validated;-269.111;;;219.55;;;;;;115.29;115.29;115.29;;
2022-09-25T11:45:00+02:00;PT15M;Validated;-83.381;;256.77;256.77;256.77;;;;;145.37;145.37;145.37;;
2022-09-25T11:30:00+02:00;PT15M;Validated;-66.056;;229.8;229.8;229.8;;;;;136.56;136.56;136.56;;
2022-09-25T11:15:00+02:00;PT15M;Validated;1.206;;251.64;251.64;251.64;;;;;142.0;142.0;142.0;;
2022-09-25T11:00:00+02:00;PT15M;Validated;-98.237;;269.7;269.7;269.7;;;;;121.17;121.17;121.17;;
2022-09-25T10:45:00+02:00;PT15M;Validated;-80.265;;236.64;236.64;236.64;;;;;123.93;123.93;123.93;;
2022-09-25T10:30:00+02:00;PT15M;Validated;-82.197;;236.64;236.64;236.64;;;;;134.74;134.74;134.74;;
2022-09-25T10:15:00+02:00;PT15M;Validated;8.091;;249.57;249.57;249.57;;;;;124.52;124.52;124.52;;
2022-09-25T10:00:00+02:00;PT15M;Validated;-132.319;;263.41;263.41;263.41;;;;;130.96;130.96;130.96;165.0;
2022-09-25T09:45:00+02:00;PT15M;Validated;-398.145;;;290.27;;;;;;116.85;116.85;116.85;165.0;
2022-09-25T09:30:00+02:00;PT15M;Validated;-161.603;;290.27;290.27;290.27;;;;;139.76;139.76;139.76;;
2022-09-25T09:15:00+02:00;PT15M;Validated;14.158;;320.77;320.77;320.77;;;;;161.41;161.41;161.41;;
2022-09-25T09:00:00+02:00;PT15M;Validated;-26.097;;323.61;323.61;323.61;;;;;127.5;127.5;127.5;;
2022-09-25T08:45:00+02:00;PT15M;Validated;-195.006;;;278.74;;;;;;109.12;109.12;109.12;;
2022-09-25T08:30:00+02:00;PT15M;Validated;29.989;;333.92;333.92;333.92;;;;;126.25;126.25;126.25;;
2022-09-25T08:15:00+02:00;PT15M;Validated;133.853;;328.49;328.49;328.49;;;;;;165.3;;;
2022-09-25T08:00:00+02:00;PT15M;Validated;76.266;;318.72;318.72;318.72;;;;;165.3;165.3;165.3;;
2022-09-25T07:45:00+02:00;PT15M;Validated;-84.752;;412.7;254.26;254.26;316.6;412.7;;;144.05;144.05;144.05;;
2022-09-25T07:30:00+02:00;PT15M;Validated;211.099;;420.0;239.9;239.9;412.6;420.0;;;164.56;164.56;164.56;;
2022-09-25T07:15:00+02:00;PT15M;Validated;296.119;;649.0;271.36;271.36;649.0;420.0;;;164.6;164.6;164.6;;
2022-09-25T07:00:00+02:00;PT15M;Validated;454.125;;686.47;284.56;284.56;686.47;670.0;;;165.3;165.3;;;
2022-09-25T06:45:00+02:00;PT15M;Validated;246.668;;529.62;276.26;276.26;316.6;529.62;;;;160.3;;;
2022-09-25T06:30:00+02:00;PT15M;Validated;237.96;;316.6;276.26;276.26;316.6;;;;;160.3;;;
2022-09-25T06:15:00+02:00;PT15M;Validated;168.542;;274.85;274.85;274.85;;;;;;160.3;;;
2022-09-25T06:00:00+02:00;PT15M;Validated;30.881;;244.73;244.73;244.73;;;;;160.3;160.3;160.3;;
2022-09-25T05:45:00+02:00;PT15M;Validated;3.588;;223.91;223.91;223.91;;;;;160.3;160.3;160.3;;
2022-09-25T05:30:00+02:00;PT15M;Validated;1.134;;272.24;272.24;272.24;;;;;163.39;163.39;163.39;;
2022-09-25T05:15:00+02:00;PT15M;Validated;-69.015;;224.44;224.44;224.44;;;;;159.74;159.74;159.74;;
2022-09-25T05:00:00+02:00;PT15M;Validated;-73.15;;224.44;224.44;224.44;;;;;156.69;156.69;156.69;;
2022-09-25T04:45:00+02:00;PT15M;Validated;91.832;;229.85;229.85;229.85;;;;;164.1;164.1;164.1;;
2022-09-25T04:30:00+02:00;PT15M;Validated;144.086;;225.43;225.43;225.43;;;;;163.9;163.9;163.9;;
2022-09-25T04:15:00+02:00;PT15M;Validated;1.958;;224.44;224.44;224.44;;;;;158.7;158.7;158.7;;
2022-09-25T04:00:00+02:00;PT15M;Validated;8.061;;224.44;224.44;224.44;;;;;161.41;161.41;161.41;;
2022-09-25T03:45:00+02:00;PT15M;Validated;113.026;;275.81;275.81;275.81;;;;;163.16;163.16;163.16;;
2022-09-25T03:30:00+02:00;PT15M;Validated;-9.809;;241.55;241.55;241.55;;;;;163.25;163.25;163.25;;
2022-09-25T03:15:00+02:00;PT15M;Validated;-168.123;;224.44;224.44;224.44;;;;;164.79;164.79;164.79;;
2022-09-25T03:00:00+02:00;PT15M;Validated;-12.926;;420.0;257.36;257.36;;420.0;;;160.3;160.3;160.3;;
2022-09-25T02:45:00+02:00;PT15M;Validated;150.649;;266.8;266.8;266.8;;;;;160.3;160.3;160.3;;
2022-09-25T02:30:00+02:00;PT15M;Validated;-112.863;;222.53;222.53;222.53;;;;;147.89;147.89;147.89;;
2022-09-25T02:15:00+02:00;PT15M;Validated;10.536;;238.61;238.61;238.61;;;;;159.25;159.25;159.25;;
2022-09-25T02:00:00+02:00;PT15M;Validated;-58.343;;219.44;219.44;219.44;;;;;126.5;126.5;126.5;;
2022-09-25T01:45:00+02:00;PT15M;Validated;-19.986;;219.44;219.44;219.44;;;;;160.3;160.3;160.3;;
2022-09-25T01:30:00+02:00;PT15M;Validated;-188.058;;220.48;220.48;220.48;;;;;160.14;160.14;160.14;;
2022-09-25T01:15:00+02:00;PT15M;Validated;-123.317;;227.71;227.71;227.71;;;;;159.89;159.89;159.89;;
2022-09-25T01:00:00+02:00;PT15M;Validated;-36.899;;226.26;226.26;226.26;;;;;160.3;160.3;160.3;;
2022-09-25T00:45:00+02:00;PT15M;Validated;-68.966;;225.0;225.0;225.0;;;;;160.3;160.3;160.3;;
2022-09-25T00:30:00+02:00;PT15M;Validated;-233.256;;251.25;251.25;251.25;;;;;118.06;118.06;118.06;;
2022-09-25T00:15:00+02:00;PT15M;Validated;-226.726;;;263.66;;;;;;124.97;124.97;124.97;;
2022-09-25T00:00:00+02:00;PT15M;Validated;-21.579;;268.66;268.66;268.66;;;;;162.05;162.05;162.05;;
2022-09-24T23:45:00+02:00;PT15M;Validated;-78.372;;314.97;314.97;314.97;;;;;158.53;158.53;158.53;;
2022-09-24T23:30:00+02:00;PT15M;Validated;-76.823;;314.97;314.97;314.97;;;;;166.28;166.28;166.28;;
2022-09-24T23:15:00+02:00;PT15M;Validated;-130.18;;;309.97;;;;;;142.48;142.48;142.48;;
2022-09-24T23:00:00+02:00;PT15M;Validated;-56.756;;311.72;311.72;311.72;;;;;158.47;158.47;158.47;;
2022-09-24T22:45:00+02:00;PT15M;Validated;1.732;;324.51;324.51;324.51;;;;;180.09;180.09;180.09;;
2022-09-24T22:30:00+02:00;PT15M;Validated;113.782;;351.21;351.21;351.21;;;;;181.8;181.8;181.8;;
2022-09-24T22:15:00+02:00;PT15M;Validated;29.866;;360.83;360.83;360.83;;;;;175.28;175.28;175.28;;
2022-09-24T22:00:00+02:00;PT15M;Validated;-29.225;;360.69;360.69;360.69;;;;;175.1;175.1;175.1;;
2022-09-24T21:45:00+02:00;PT15M;Validated;-89.956;;362.28;362.28;362.28;;;;;157.36;157.36;157.36;;
2022-09-24T21:30:00+02:00;PT15M;Validated;10.62;;367.48;367.48;367.48;;;;;159.49;159.49;159.49;;
2022-09-24T21:15:00+02:00;PT15M;Validated;-74.378;;371.78;371.78;371.78;;;;;161.99;161.99;161.99;;
2022-09-24T21:00:00+02:00;PT15M;Validated;-95.608;;372.82;372.82;372.82;;;;;138.2;156.6;156.6;138.2;
2022-09-24T20:45:00+02:00;PT15M;Validated;-140.415;;;410.3;;;;;;153.42;153.42;153.42;;
2022-09-24T20:30:00+02:00;PT15M;Validated;-30.442;;410.3;410.3;410.3;;;;;173.02;173.02;173.02;;
2022-09-24T20:15:00+02:00;PT15M;Validated;134.295;;460.7;410.3;410.3;460.7;420.0;;;160.95;160.95;160.95;;
2022-09-24T20:00:00+02:00;PT15M;Validated;108.423;;417.77;417.77;417.77;;;;;196.8;196.8;;;
2022-09-24T19:45:00+02:00;PT15M;Validated;6.251;;434.85;434.85;434.85;;;;;190.09;190.09;190.09;;
2022-09-24T19:30:00+02:00;PT15M;Validated;-8.899;;434.85;434.85;434.85;;;;;188.9;188.9;188.9;;
2022-09-24T19:15:00+02:00;PT15M;Validated;-47.085;;434.85;434.85;434.85;;;;;189.42;189.42;189.42;;
2022-09-24T19:00:00+02:00;PT15M;Validated;70.722;;435.01;435.01;435.01;;;;;187.34;187.34;187.34;;
2022-09-24T18:45:00+02:00;PT15M;Validated;47.33;;404.02;404.02;404.02;;;;;184.7;184.7;184.7;;
2022-09-24T18:30:00+02:00;PT15M;Validated;-1.547;;403.63;403.63;403.63;;;;;182.7;182.7;182.7;;
2022-09-24T18:15:00+02:00;PT15M;Validated;-71.231;;403.63;403.63;403.63;;;;;155.37;155.37;155.37;;
2022-09-24T18:00:00+02:00;PT15M;Validated;-75.189;;403.63;403.63;403.63;;;;;154.97;154.97;154.97;;
2022-09-24T17:45:00+02:00;PT15M;Validated;97.838;;372.18;372.18;372.18;;;;;181.8;181.8;181.8;;
2022-09-24T17:30:00+02:00;PT15M;Validated;26.512;;372.26;372.26;372.26;;;;;138.2;181.8;181.8;138.2;
2022-09-24T17:15:00+02:00;PT15M;Validated;-76.74;;370.09;370.09;370.09;;;;;138.2;161.13;161.13;138.2;
2022-09-24T17:00:00+02:00;PT15M;Validated;-128.968;;;312.11;;;;;;137.66;137.66;137.66;;
2022-09-24T16:45:00+02:00;PT15M;Validated;-25.307;;344.43;344.43;344.43;;;;;178.68;178.68;178.68;;
2022-09-24T16:30:00+02:00;PT15M;Validated;-84.455;;346.78;346.78;346.78;;;;;154.59;154.59;154.59;;
2022-09-24T16:15:00+02:00;PT15M;Validated;-50.585;;340.37;340.37;340.37;;;;;117.3;181.25;181.25;117.3;
2022-09-24T16:00:00+02:00;PT15M;Validated;-84.229;;343.24;343.24;343.24;;;;;115.61;181.8;181.8;115.61;
2022-09-24T15:45:00+02:00;PT15M;Validated;-236.776;;311.86;311.86;311.86;;;;;115.49;179.02;179.02;115.49;
2022-09-24T15:30:00+02:00;PT15M;Validated;-166.406;;306.7;306.7;306.7;;;;;138.2;181.8;181.8;138.2;
2022-09-24T15:15:00+02:00;PT15M;Validated;-171.929;;310.36;310.36;310.36;;;;;138.2;181.8;181.8;138.2;
2022-09-24T15:00:00+02:00;PT15M;Validated;-198.594;;314.9;314.9;314.9;;;;;138.2;166.11;166.11;138.2;
2022-09-24T14:45:00+02:00;PT15M;Validated;-165.344;;;293.29;;;;;;139.9;139.9;139.9;;
2022-09-24T14:30:00+02:00;PT15M;Validated;-102.373;;293.29;293.29;;;;;;167.59;167.59;167.59;;
2022-09-24T14:15:00+02:00;PT15M;Validated;-46.235;;295.75;295.75;295.75;;;;;162.98;162.98;162.98;;
2022-09-24T14:00:00+02:00;PT15M;Validated;21.441;;297.5;297.5;297.5;;;;;171.38;171.38;171.38;;
2022-09-24T13:45:00+02:00;PT15M;Validated;-191.192;;293.29;293.29;293.29;;;;;158.24;158.24;158.24;181.8;
2022-09-24T13:30:00+02:00;PT15M;Validated;-146.153;;295.11;295.11;295.11;;;;;175.73;175.73;175.73;181.8;
2022-09-24T13:15:00+02:00;PT15M;Validated;-134.104;;296.91;296.91;296.91;;;;;138.2;170.97;170.97;138.2;
2022-09-24T13:00:00+02:00;PT15M;Validated;-134.783;;298.29;298.29;298.29;;;;;153.1;153.1;153.1;;
2022-09-24T12:45:00+02:00;PT15M;Validated;-81.97;;293.29;293.29;;;;;;165.79;165.79;165.79;;
2022-09-24T12:30:00+02:00;PT15M;Validated;-83.614;;;293.29;;;;;;157.47;157.47;157.47;;
2022-09-24T12:15:00+02:00;PT15M;Validated;-61.939;;332.43;332.43;332.43;;;;;163.18;163.18;163.18;;
2022-09-24T12:00:00+02:00;PT15M;Validated;-59.773;;335.33;335.33;335.33;;;;;154.9;154.9;154.9;;
2022-09-24T11:45:00+02:00;PT15M;Validated;39.584;;341.89;341.89;341.89;;;;;181.8;181.8;181.8;;
2022-09-24T11:30:00+02:00;PT15M;Validated;-65.79;;332.43;332.43;;;;;;157.23;157.23;157.23;;
2022-09-24T11:15:00+02:00;PT15M;Validated;23.738;;361.9;361.9;361.9;;;;;138.2;181.8;181.8;138.2;
2022-09-24T11:00:00+02:00;PT15M;Validated;-136.058;;359.07;359.07;359.07;;;;;151.09;151.09;151.09;;
2022-09-24T10:45:00+02:00;PT15M;Validated;-158.142;;;358.49;;;;;;148.92;148.92;148.92;;
2022-09-24T10:30:00+02:00;PT15M;Validated;-54.143;;358.49;358.49;358.49;;;;;172.36;172.36;172.36;181.8;
2022-09-24T10:15:00+02:00;PT15M;Validated;-117.456;;369.93;369.93;369.93;;;;;181.8;181.8;181.8;186.32;
2022-09-24T10:00:00+02:00;PT15M;Validated;-256.606;;369.93;369.93;369.93;;;;;166.6;166.6;166.6;181.8;
2022-09-24T09:45:00+02:00;PT15M;Validated;-276.456;;375.31;375.31;375.31;;;;;152.26;152.26;152.26;173.48;
2022-09-24T09:30:00+02:00;PT15M;Validated;-166.077;;;375.31;;;;;;147.63;147.63;147.63;;
2022-09-24T09:15:00+02:00;PT15M;Validated;-31.146;;366.76;366.76;366.76;;;;;162.56;162.56;162.56;;
2022-09-24T09:00:00+02:00;PT15M;Validated;-111.099;;372.73;372.73;372.73;;;;;152.33;152.33;152.33;;
2022-09-24T08:45:00+02:00;PT15M;Validated;91.3;;368.57;368.57;368.57;;;;;181.8;181.8;181.8;;
2022-09-24T08:30:00+02:00;PT15M;Validated;77.78;;368.16;368.16;368.16;;;;;179.82;179.82;179.82;;
2022-09-24T08:15:00+02:00;PT15M;Validated;46.462;;369.18;369.18;369.18;;;;;165.42;165.42;165.42;;
2022-09-24T08:00:00+02:00;PT15M;Validated;-111.407;;341.3;341.3;;;;;;152.99;152.99;152.99;;
2022-09-24T07:45:00+02:00;PT15M;Validated;-56.831;;349.37;349.37;349.37;;;;;177.07;177.07;177.07;;
2022-09-24T07:30:00+02:00;PT15M;Validated;-68.898;;345.96;345.96;345.96;;;;;176.34;176.34;176.34;;
2022-09-24T07:15:00+02:00;PT15M;Validated;38.505;;367.17;367.17;367.17;;;;;181.8;181.8;181.8;;
2022-09-24T07:00:00+02:00;PT15M;Validated;-39.622;;367.2;367.2;367.2;;;;;178.55;178.55;178.55;;
2022-09-24T06:45:00+02:00;PT15M;Validated;-40.141;;346.25;346.25;346.25;;;;;183.56;183.56;183.56;;
2022-09-24T06:30:00+02:00;PT15M;Validated;-94.007;;343.77;343.77;343.77;;;;;185.3;185.3;185.3;;
2022-09-24T06:15:00+02:00;PT15M;Validated;-142.174;;346.3;346.3;346.3;;;;;183.85;183.85;183.85;;
2022-09-24T06:00:00+02:00;PT15M;Validated;-193.797;;301.29;301.29;301.29;;;;;181.54;181.54;181.54;;
2022-09-24T05:45:00+02:00;PT15M;Validated;-161.273;;301.29;301.29;;;;;;168.92;168.92;168.92;;
2022-09-24T05:30:00+02:00;PT15M;Validated;-177.856;;301.29;301.29;301.29;;;;;181.8;181.8;181.8;;
2022-09-24T05:15:00+02:00;PT15M;Validated;-249.982;;301.29;301.29;301.29;;;;;170.52;170.52;170.52;;
2022-09-24T05:00:00+02:00;PT15M;Validated;10.738;;312.59;312.59;312.59;;;;;181.8;181.8;181.8;;
2022-09-24T04:45:00+02:00;PT15M;Validated;-331.777;;305.11;305.11;305.11;;;;;173.48;181.8;181.8;173.48;
2022-09-24T04:30:00+02:00;PT15M;Validated;-350.626;;301.29;301.29;301.29;;;;;173.48;181.47;181.47;173.48;
2022-09-24T04:15:00+02:00;PT15M;Validated;-296.869;;306.29;306.29;306.29;;;;;173.48;186.62;186.62;173.48;
2022-09-24T04:00:00+02:00;PT15M;Validated;-321.367;;306.29;306.29;306.29;;;;;173.48;185.65;185.65;173.48;
2022-09-24T03:45:00+02:00;PT15M;Validated;-332.128;;;307.23;;;;;;170.5;170.5;170.5;181.8;
2022-09-24T03:30:00+02:00;PT15M;Validated;-261.092;;;301.29;;;;;;172.61;172.61;172.61;181.8;
2022-09-24T03:15:00+02:00;PT15M;Validated;-175.538;;305.03;305.03;305.03;;;;;161.43;161.43;161.43;181.8;
2022-09-24T03:00:00+02:00;PT15M;Validated;-185.453;;304.55;304.55;304.55;;;;;173.48;181.8;181.8;173.48;
2022-09-24T02:45:00+02:00;PT15M;Validated;-232.418;;305.38;305.38;305.38;;;;;177.8;177.8;177.8;;
2022-09-24T02:30:00+02:00;PT15M;Validated;-172.281;;302.23;302.23;302.23;;;;;181.8;181.8;181.8;;
2022-09-24T02:15:00+02:00;PT15M;Validated;-28.539;;310.76;310.76;310.76;;;;;181.8;181.8;181.8;;
2022-09-24T02:00:00+02:00;PT15M;Validated;-8.399;;311.49;311.49;311.49;;;;;171.7;171.7;171.7;;
2022-09-24T01:45:00+02:00;PT15M;Validated;-220.104;;307.03;307.03;307.03;;;;;174.42;174.42;174.42;;
